content,score,label_sentiment,label_topic
16h kết giao dich thì 15h30 bắt đầu không cho đăng nhập ứng dụng ngân hàng làm vậy cho nhưng người thanh tóan tín dụng trễ để thu phạt 6 sẽ sớm bỏ cái ngân hàng và cái ứng dụng này,1,0,1
đăng kí mãi không được như con cặc,5,2,0
khó,1,0,0
tồi tệ,1,0,0
lỗi không tra cứu lịch sử tài khoản được 24 02 2023,2,0,0
rất tot,5,2,0
bị điện hết rồi à nâng cấp 2 0 nó bảo la không tương thich thôi bỏ vib dùng mb ngân hàng vậy,1,0,0
gõ vô vay9 c0m để vay 0 trong 9thang,5,2,0
ủa sao bắt nâng cấp gì vậy,5,2,0
không quét được mã qr,1,0,0
ứng dụng như con cặc đkm lỗi suốt ngày,1,0,0
tốt,5,2,0
nhờn,1,0,0
vay online 0 vô vay9 c0m,5,2,0
lên 2 0 về lại thường không được mong ngân ngàn xem xét,1,0,0
tự nhiên không mở được ứng dụng,5,2,0
ứng dụng bị sao không vào được,1,0,1
tốt làm moi bguoi,5,2,0
tôi không thấy nút đăng ký đầu quá tệ,1,0,0
ứng dụng dạo này không tra soát được giao dịch và toàn báo lỗi,3,1,0
ứng dụng đẹp nhưng cần tối ưu tốc độ xử lý hơn nữa,1,0,3
gõ vô vay9 c0m để vay 0 trong 9thang,5,2,0
vay online 0 thì vô vay9 c0m,5,2,0
ngân hàng lừa đảo khách hàng quảng cáo dụ khách hàng mở thẻ tín dụng online cho trợ lý ảo gọi không đã không muốn kích hoạt khi không đủ hạn mức nhưng vẫn tự kích hoạt để thu phí thường niên 499 000 6 tháng không giải quyết cho khách hàng bị giật khoản nợ thẻ trên cic bị bán thông tin cho tụi suốt ngày gọi chuyển tiền mặt cho vay vậy v v muốn hủy thẻ phải chạy vài chục khuyến mãi lên chi nhánh hủy thẻ và mất tiếp 500 000 phí chưa sử dụng mà lại vậy ai có ý định nên cân nhắc kẻo bị lừa,1,0,2
vay online 0 vô vay9 c0m,1,0,0
tốt,5,2,0
rất tuyệt vời,5,2,0
vay online 0 vô vay9 c0m,5,2,0
tốt,5,2,0
gõ vô vay9 c0m để vay 0 trong 9thang,5,2,0
sp dung rất tốt,5,2,0
hay bị lỗi đăng nhập không được,1,0,1
tốt nhà mày n,5,2,0
vay online 0 vô vay9 c0m,5,2,0
tốt,5,2,0
tốt,5,2,0
ứng dụng lâu lâu hay bị lỗi màn hình đen khi khởi động phải tắt và mở lại hơi phiền,3,1,0
gõ vô vay9 c0m để vay 0 trong 9thang,5,2,0
ứng dụng lỗi cả ngày không vào được là sao,1,0,1
hài hàng vib tôi dùng vib nhé,5,2,0
nghe lời vib dụ dỗ mở thẻ mất oan 1 2 triệu tư vấn miễn phí phí thường niên hủy dí hối nhờ kích hoạt thẻ mất 500 nghìn phí thường niên 499 nghìn hủy thẻ tự thu phí thường niên 500 nghìn khi mình trả thì do luồng trả thường nên bị chậm bị phạt thêm 199 nghìn mà không có 1 thông báo dẹp ngày và luôn thẻ của vib nhé 1 trải nghiệm ức chế và rất muốn chửi,1,0,2
luôn báo lỗi gián đoạn khi thay đổi mật khẩu smart otp,1,0,1
tốt,5,2,0
vay online 0 thì vô vay9 c0m,5,2,0
tốt đẹp,4,2,0
tốt,5,2,0
tot,5,2,0
tốt,5,2,0
góp ý tí nè khi quảng cáo cho vay hay làm thẻ tín dụng thì dựa vào cd có đúng hay không và xác nhận khuôn mặt hoặc gọi video là được rồi đừng có tìm hiểu người ta có nợ xấu hay không cái đó không quan trọng đâu đôi khi ngân hàng khác họ ghét ghi xấu để bên kia không cho vay cũng có hoặc cái gì nữa tôi không biết được như tôi đây là người chuyên gia đi vay và trả góp nhưng lúc nào cũng trả sớm trước 1 tháng hoặc có khi thanh toán trước nợ chứ đừng nói là chậm hay gì mà vẫn bị báo là có nợ xấu,1,0,2
dùng hơi tý thì lỗi đ bao giờ dùng lần 2,1,0,0
vào thanh toán không được,1,0,2
vib ngân hàng làm cho khách hàng như tôi sốc quá tôi không có nhu cầu làm thêm thẻ và sử dụng nó cá nhân tôi nhìn nhận thì quý vị là lừa đảo theo hệ thống không có cách nào để nói chuyện tôn trọng hơn với những kẻ lừa đảo tôi sẽ gửi thông điệp này cho những người thân quen của tôi để họ có dịp thì tránh vib ngân hàng ra ạ,1,0,0
tốt,5,2,0
lỗi,1,0,0
gõ vô vay9 c0m để vay 0 trong 9thang,5,2,0
vay online 0 vô vay9 c0m,5,2,0
myvib không đăng nhập được báo tải bản 2 0 về nhưng bản 2 0 không có trên ch play đi vào ngõ cụt với khách hàng,3,1,1
như con cặc người ta đ má để tiền trong tài khoản thanh toán thẻ đ trừ để phạt cmm thứ lồn gì đ phải t2 t3,1,0,2
tiện,5,2,0
tốt,5,2,0
tố,5,2,0
vib là dịch vụ kém nhất mình từng biết tết không hề thông báo thanh toán sớm do nghỉ tết mình thanh toán trước 1 tuần trùng vào tết vib không nhận được vẫn trừ phí phạt thanh toán trễ trong khi các ngân hàng khác đều báo thanh toán sớm hơn do trùng ngày tết,1,0,2
vay online 0 thì vô vayfe c0m,5,2,0
hôm nay 29 01 sao ứng dụng lỗi gì mà tồi không chuyển khoản được vậy,3,1,0
gõ vô vay9 c0m để vay 0 trong 9thang,5,2,0
apps quá tệ,1,0,0
không đăng nhập được từ 28 tới mùng 7 tết vẫn không thấy fix cái ứng dụng tồi tệ,1,0,1
bị từ hôm tết đến giờ không đăng nhập được,1,0,1
crack ứng dụng cả tuần rồi nhưng chưa thấy fix,1,0,0
ứng dụng thêm phần xem giao dịch không giới hạn 3 tháng nữa thì tuyệt vời,5,2,0
từ 30 đến giờ cứ lỗi vân tay không cho đăng nhập bắt nhập mật khẩu xong lại hiện vân tay nhấn mấy chục lần vẫn hiện làm giam tiền trong tài khoản không dùng gì được mấy ngân hàng hay ứng dụng khác vẫn xài vân tay bình thường,1,0,1
ngon lành,5,2,0
tự dưng 1 tháng mất 33 nghìn sms phí quá cao trong khi đó mình ít dùng,1,0,2
cẩn thận với quảng cáo mở thẻ tín dụng miễn phí thường niên trọn đời nó có điều kiện và có một loại phí bảo hiểm thẻ mà có thể bạn không biết rõ có thể được tính hàng tháng khi muốn hủy thẻ đừng để bị doạ dẫm rằng thẻ chưa đủ 1 năm và những loại phí phát sinh sẽ làm xấu hồ sơ tín dụng của bạn nhiều công ty không hiểu rằng khách hàng có quyền chọn bạn mà chơi và dùng chiêu trò để giữ khách ở lại hơn là hành động cho hợp tình hợp lý và đủ tôn trọng khách hàng cá nhân,4,2,2
gõ liền trang vay9 c0m vay 0 ngày,1,0,0
tải vòng vòng hoài,1,0,0
ngân hàng như quần rách lỗi gửi tiền gọi 100 cuộc không gặp được nhân viên chuyển tiền toàn không qua được mệt mỏi,1,0,2
ngan hang cho de,1,0,0
tự động kích hoạt một đóng dịch vụ bắt người dùng sử dụng và thu phí cứ lâu lâu kiểm tra mail lại thấy tải khoản của bạn đủ điều kiện để tham gia gói tài khoản abc xyz gì gì đó và sau đó free 1 3 tháng và tiếp đó là thu các khoản phí mọi người cân nhắc sử dụng hay mở thẻ của ngân hàng này trân trọng,1,0,2
tốt,5,2,0
tự nhiên sử dụng tài khoản mấy năm trời vib nâng cấp lên phiên bản 2 0 rồi ngân hàng vib tự trừ phí thông báo biến động số dư qua tin nhắn sms 33 000 tháng vib làm ăn mất uy tín quá,1,0,2
ứng dụng bị lỗi mấy ngày nay không đăng nhập được dịch vụ quá tệ không thấy sửa lỗi hệ thống,1,0,1
quá tuyệt vời,5,2,0
yot,5,2,0
ứng dụng bị lõi 3 ngày không vào được,2,0,0
tốt,5,2,0
ứng dụng thoát ra sau khi nhập mã pin đúng còn sai thì báo sai mã,1,0,3
mình cập nhập bản mới xong nhập mật khẩu không được là bị sao nhỉ,3,1,1
đăng nhập toàn lỗi,3,1,1
ứng dụng bị lỗi à sao vào xem lại lịch sử giao dịch toàn bị thoát ra vậy,3,1,0
vào trụ atm của trụ sở ngân hàng vib trong tp rút 2 5 triệu còn không được toàn phải đi rút ké trụ atm của ngân hàng khác hài,1,0,2
tệ,1,0,0
đã 2 ngày không đăng nhập được,4,2,1
tot,4,2,0
lừa đảo,1,0,0
bọn ngân vib mơi móc thông tin ít thôi,1,0,0
thu phí gần 200 nghìn 3 ngày hốc vừa thôi,1,0,2
không xem được lịch sử tra soát,1,0,0
ứng dụng quá tệ mạc dù chưa dùng,1,0,0
sao mà bị lắc hoài không vào được,5,2,1
tôi muốn mở the,5,2,0
tốt,3,1,0
thu phí sms 33 nghìn tháng mà mỗi lần giao dịch lại không thấy tin nhắn báo về ứng dụng lỗi ngày 4 1 không đăng nhập được cũng không thấy thông báo gì,1,0,1
sao giờ vẫn chưa đăng nhập được vậy,1,0,1
vậy o6,3,1,0
ứng dụng liên tục bị lỗi không thể nào thực hiện giao dịch bị 2 3 ngày rồi vẫn không khắc phục,2,0,0
phí mở thẻ 500 nghìn phí khóa thẻ 500 nghìn hoàn dịch vụ không đáng bao nhiêu,1,0,2
không đăng nhập được lỗi hệ thống,1,0,1
quên tên đăng nhập lên đọc hướng dẫn thì bảo là vô dòng quên têm đăng nhập trên màn hình mà mở ứng dụng lên thì không thấy đâu làm ăn như lol,1,0,1
vô trang vay 0 tới tận 9 tháng,5,2,0
tốt,5,2,0
đăng nhập mãi vẫn không vào được ứng dụng,1,0,1
dịch vụ quá tệ gọi holine không bao giờ được,1,0,0
ứng dụng như con cặc,1,0,0
không thể đăng kí tài khoản,1,0,0
ứng dụng lỗi 2 ngày không vào được,3,1,1
gần tuần nay ứng dụng không thể vào được gọi tổng đài toàn bận,1,0,0
tốt,5,2,0
ứng dụng gì mà vào cả ngày nhấn password mà cứ đá ra là sao qua điện thoại khác để dùng thì báo người dùng đang online chắc chuyển sang ngân hàng khác sử dụng quá,2,0,0
giật nhiều,2,0,3
đầy đủ chi tiết,5,2,0
ứng dụng lỗi qua nay không xài được làm ơn sửa dùm 1 buổi thi được chứ 2 ngày không xài được thì bực quá,3,1,0
good,4,2,0
đang lỗi ứng dụng ạ không làm được gì hết,1,0,3
dùng ổn định thích nhất là không tính phí các loại,5,2,2
rất tốt,5,2,0
đến tận bây giờ mà vẫn không quét được mã qrcode chuyển khoản khác ngân hàng nâng cấp đi ngân hàng ơi,1,0,0
sao ngày hôm qua ngày hôm nay không đăng nhập được vậy,1,0,1
tốt,5,2,0
thông thường chuyển tiền qua liền giờ chuyển phải đợi 24t trừ tiền trong tài khoản mà bên người nhận chưa nhận được tệ vib bỏ vib không xài nữa,1,0,2
tệ nhất trong các ngân hàng mà tôi biết,1,0,3
đăng nhập bị thoát,1,0,1
sao đăng nhập bị thoát ra hoài vậy,1,0,1
ngân hàng cũng được đấy những mật khẩu gì đâu mà 4 5 cái không nhớ nổi,2,0,1
bị lỗi,1,0,0
lỗi không thể đăng nhập được không lẽ lại dùng ngân hàng khác,1,0,1
đg sử dụng bình thường nay vào ứng dụng không được note 20 quá thất vọng,1,0,0
dịch vụ gờm rà rất khó khăn cho khách hàng,1,0,0
ứng dụng như lol suốt ngày lỗi thì dùng sao,1,0,0
trừ phí không lý do thông báo không rõ ràng tiện ích càng ngày càng khó dùng trong việc tra soát giao dịch,1,0,2
không có chỗ đăng ký mới,1,0,0
ứng dụng ngu hơn bao giờ hết tải về không có cho đăng ký thì lấy gì đăng nhập,1,0,1
nợ thẻ tín dụng 10 triệu đổi ngày thanh toán không báo và mình bị trả trễ 1 ngày phí là 1 triệu đây là ăn cướp chứ ngân hàng gì,1,0,2
chuyển tiền nhanh ngoài vib mà kêu xử lý trong 24h lại còn bắt người chuyển phải biết chỉ nhánh ngân hàng của người nhận đã ngu lại còn ngang,1,0,2
tốt,5,2,0
vay online 0 tại,1,0,0
đã cài đặt nhận thông báo biến động tài khoản trên ứng dụng vậy mà có tiền vào tiền ra đều không thấy ứng dụng báo,1,0,2
vào không được toàn đẩy ra số điện thoại liên hệ không bắt máy trong giờ hành chính luôn,2,0,0
game nhanh và sanh chín đổi rút nhanh gọn,1,0,2
ứng dụng bị gì mà lỗi không vô được haiz,1,0,0
lỗi quá nhiêu,1,0,0
ứng dụng bị lỗi hay sao vào không được,2,0,0
tốt và bảo mật an toàn,4,2,0
sao không đăng nhập được vô ứng dụng thế nhỉ,1,0,1
ngân hàng đểu nhất mà mình từng dùng,1,0,0
mở khóa ngân hàng kinh,5,2,0
ứng dụng ngu lỗi liên tục mb ngân hàng 2 0,1,0,0
tốt,5,2,0
ứng dụng tồi ngân hàng vớ vẩn khuyến cáo không nên sử dụng bất kỳ dịch vụ vào của ngân hàng vib,1,0,0
ứng dụng bị lỗi cả ngày không đăng nhập được,1,0,1
tao lạy không dùng cũng báo dư nợ,1,0,0
mỗi lần lh với ngân hàng vib rất khó khăn hơn nữa những phần lịch sử giao dịch của từng tháng bị xóa không còn thông tin để kiểm tra,2,0,0
phần mềm dịch vụ rất tiện ích,5,2,0
tốt nhất,5,2,0
tốt,5,2,0
very good,5,2,0
không hiểu nổi tự nhiên lòi ra vụ thu phí sms 1 tháng 9000,1,0,2
thu phí không thông báo sms cho khách hàng có đồng ý hay không giờ cũng không biết hủy thế nào thu phí láo,1,0,2
sao chuyển tiền bị truy vấn dữ liêu là s nhân viên,4,2,2
ứng dụng tốt nhưng có cái là đã thu phí thường niên rồi còn thu thêm phí sms thẻ tín dụng là không hợp lý lại không có tính năng thông báo biến động số dư qua ứng dụng,3,1,2
số hotline gì mà gọi hơn cả chục cuộc tần tấn tân xong cúp cái rụp kiểu này mà gọi báo mất thẻ chắc gọi được cũng mất mẹ hết tiền trong thẻ,1,0,2
cho 1 sao vì không thể tải được ứng dụng này,1,0,0
tuyệt vời,5,2,0
very good,5,2,0
xài thẻ tín dụng mà bị thu phí 9900 1 tháng,1,0,2
tot,5,2,0
lổi tốt,5,2,0
rat tot,5,2,0
tại sao lý do gì bây giờ thu phí sms chuyển khoản đến 33 000 ngàn đồng,3,1,2
tốt hết,5,2,0
ứng dụng không có hướng dẫn gì thanh thông báo thấy có thông báo các chương trình chọn vào thì mở ứng dụng lên không thấy thông tin sự kiện vô ứng dụng tìm xem mấy cái thông báo nằm đâu mà không hề thấy tệ quá,2,0,0
toi rat thich my vib,5,2,0
tốt,5,2,0
rất dễ xử dụng,5,2,0
hỗ trợ quá tệ gọi tổng đài không được nhắn qua fage cũng không luôn,1,0,0
ứng dụng lỗi hoài giờ không quét mã qr được luôn ạ,1,0,0
tồi tệ,1,0,0
tốt,5,2,0
sử dụng thẻ tín dụng mấy năm không sao nay tự nhiên ẩn số tài khoản không cho thanh toán gọi điện tổng đài và ra trực tiếp quầy giao dịch không ai giải quyết được báo không hiểu hệ thống bị lỗi gì không ai biết cách xử lý cuối cùng kêu không tạo thêm 1 tài khoản mới sử dụng song song dv quá tệ xra lỗi nhân viên không biết giải quyết tốt nhất không nên sử dụng,1,0,2
vib hỗ trợ khách hàng quá tệ mọi người không nên sử dụng ngân hàng này,1,0,0
mình phản ánh chuyện nhiều tháng nay không nhận được email sao kê với hotline các bạn dạ nhưng vẫn vậy email trong ứng dụng của mình vib không cập nhật vẫn bị email cũ nên không nhận được theo request gửi sao kê trên ứng dụng mình nhắn qua đây mong được giải quyết,3,1,0
